SEASON,AGE_GRP,RPHO_REGION,WEEKENDING,MMWR_WEEK,MMWR_YEAR,COV_POSITIVES,COV_TOTAL_TESTS,COV_TP,COV_TP_LEVEL,FLU_POSITIVES,FLU_TOTAL_TESTS,FLU_TP,FLU_TP_LEVEL,RSV_POSITIVES,RSV_TOTAL_TESTS,RSV_TP,RSV_TP_LEVEL,FLU_A_TESTS,FLU_B_TESTS,COV_ED_VISITS,FLU_ED_VISITS,RSV_ED_VISITS,POP,COV_ADM,FLU_ADM,RSV_ADM,COV_ADM_RATE,FLU_ADM_RATE,RSV_ADM_RATE,COV_ADM_LEVEL,FLU_ADM_LEVEL,RSV_ADM_LEVEL,TOTAL_DEATHS,COV_DEATHS,FLU_DEATHS,RSV_DEATHS,COV_DEATHS_PER,FLU_DEATHS_PER,RSV_DEATHS_PER,SEASON_COV_PED_DEATHS,SEASON_FLU_PED_DEATHS,SEASON_RSV_PED_DEATHS
2025/2026,All Ages,Bay Area,11/15/2025,46,2025,173,16976,1.0190999999999999,Very Low,282,13559,2.079800,Low,274,12395,2.210600,Low,252,9,,,,8398557.000000,30,24,28,0.35720421972488847,0.28576337577991079,0.33339060507656254,Very Low,Very Low,Very Low,211,0,0,0,0.000000,0.000000,0.000000,,,
2023/2024,All Ages,Rural North,07/22/2023,29,2023,84,1060,7.9245000000000001,Low,5,252,1.984100,Very Low,1,120,0.833300,Very Low,,,,,,,,,,,,,,,,155,2,0,0,1.290300,0.000000,0.000000,,,
2023/2024,All Ages,Bay Area,09/16/2023,37,2023,3743,47873,7.8186,Low,190,7652,2.483000,Low,117,3930,2.977100,Low,,,,,,,,,,,,,,,,1038,21,1,0,2.023100,0.096300,0.000000,,,
2023/2024,All Ages,Greater Sierra-Sacramento,09/02/2023,35,2023,1495,9328,16.027000000000001,High,47,1623,2.895900,Low,5,785,0.636900,Very Low,,,,,,,,,,,,,,,,62,1,0,0,1.612900,0.000000,0.000000,,,
2023/2024,All Ages,Rural North,02/03/2024,5,2024,157,1773,8.8550000000000004,Moderate,214,1402,15.263900,High,65,934,6.959300,Moderate,,,,,,683715.000000,48,,,7.0204690550887436,,,Low,,,139,6,1,0,4.316500,0.719400,0.000000,,,
2023/2024,All Ages,Bay Area,04/06/2024,14,2024,808,52607,1.5359,Very Low,894,24099,3.709700,Low,93,21097,0.440800,Very Low,,,,,,8391874.000000,264,,,3.1459004270083182,,,Low,,,1117,9,0,2,0.805700,0.000000,0.179100,,,
2023/2024,All Ages,Bay Area,04/20/2024,16,2024,833,46757,1.7816000000000001,Very Low,976,23581,4.138900,Low,56,20519,0.272900,Very Low,,,,,,8391874.000000,240,,,2.8599094790984707,,,Very Low,,,1073,5,1,0,0.466000,0.093200,0.000000,,,
2023/2024,All Ages,Greater Sierra-Sacramento,04/20/2024,16,2024,253,8201,3.085,Low,312,6282,4.966600,Low,42,4718,0.890200,Very Low,,,,,,2973210.000000,96,,,3.228833483003219,,,Low,,,52,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,All Ages,Southern California,07/20/2024,29,2024,3914,26346,14.8561,High,236,13989,1.687000,Very Low,12,6907,0.173700,Very Low,,,,,,12840501.000000,464,,,3.6135661684851703,,,Low,,,1725,26,0,0,1.507200,0.000000,0.000000,,,
2024/2025,All Ages,Greater Sierra-Sacramento,09/14/2024,37,2024,1009,7612,13.2554,High,42,3716,1.130200,Very Low,9,2342,0.384300,Very Low,,,,,,2981445.000000,225,,,7.5466761922490608,,,Low,,,43,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,All Ages,Los Angeles,12/07/2024,49,2024,673,36458,1.8460000000000001,Very Low,3068,21965,13.967700,Moderate,545,14048,3.879600,Low,,,,,,9784023.000000,295,369,138,3.0151196496574055,3.7714547482155347,1.4104627513651593,Low,Low,Low,1417,8,5,0,0.564600,0.352900,0.000000,,,
2024/2025,All Ages,Greater Sierra-Sacramento,02/08/2025,6,2025,302,12845,2.3511000000000002,Very Low,4996,14109,35.410000,Very High,748,9987,7.489700,High,,,,,,2981445.000000,86,435,92,2.8845073445929743,14.590240638348183,3.085752043052949,Very Low,Very High,Very High,55,0,1,0,0.000000,1.818200,0.000000,,,
2024/2025,All Ages,Southern California,02/08/2025,6,2025,1665,41010,4.0599999999999996,Low,7585,31661,23.956900,Very High,1372,16602,8.264100,High,,,,,,12840501.000000,299,1072,309,2.3285695783988491,8.3485839065002221,2.4064481596162022,Very Low,High,High,2159,26,59,6,1.204300,2.732700,0.277900,,,
2024/2025,All Ages,Greater Sierra-Sacramento,02/15/2025,7,2025,283,12272,2.3060999999999998,Very Low,4067,13909,29.240100,Very High,690,9385,7.352200,High,,,,,,2981445.000000,78,361,97,2.6161810799796745,12.108222690675159,3.2534559584362617,Very Low,Very High,Very High,67,0,3,2,0.000000,4.477600,2.985100,,,
2024/2025,All Ages,Bay Area,02/22/2025,8,2025,603,38753,1.556,Very Low,8382,32919,25.462500,Very High,1142,26400,4.325800,Moderate,,,,,,8391953.000000,105,602,132,1.2511986184860664,7.1735387459867805,1.5729354060967691,Very Low,High,Moderate,1258,13,28,7,1.033400,2.225800,0.556400,,,
2024/2025,All Ages,Los Angeles,05/24/2025,21,2025,597,29351,2.0339999999999998,Very Low,397,16234,2.445500,Low,44,10674,0.412200,Very Low,,,,,,9784023.000000,181,60,10,1.8499547680948827,0.61324467450659093,0.1022074457510985,Very Low,Very Low,Very Low,1204,1,2,0,0.083100,0.166100,0.000000,,,
2025/2026,All Ages,Greater Sierra-Sacramento,09/27/2025,39,2025,480,5084,9.4413999999999998,Moderate,26,3282,0.792200,Very Low,12,1809,0.663300,Very Low,22,1,,,,2992125.000000,87,6,0,2.9076325354054391,0.20052638175209928,0,Very Low,Very Low,Very Low,38,2,0,0,5.263200,0.000000,0.000000,,,
2025/2026,All Ages,Rural North,10/04/2025,40,2025,79,730,10.821899999999999,Moderate,4,866,0.461900,Very Low,0,485,0.000000,Very Low,0,1,,,,677064.000000,15,0,2,2.2154478749423983,0,0.29539304999231975,Very Low,Very Low,Very Low,132,1,0,0,0.757600,0.000000,0.000000,,,
2023/2024,All Ages,Rural North,08/19/2023,33,2023,211,1186,17.790900000000001,Very High,3,335,0.895500,Very Low,0,190,0.000000,Very Low,,,,,,,,,,,,,,,,144,4,0,0,2.777800,0.000000,0.000000,,,
2023/2024,All Ages,Greater Sierra-Sacramento,09/16/2023,37,2023,1460,9278,15.7362,High,32,1773,1.804900,Very Low,4,911,0.439100,Very Low,,,,,,,,,,,,,,,,47,3,0,0,6.383000,0.000000,0.000000,,,
2023/2024,All Ages,Rural North,11/04/2023,44,2023,121,1363,8.8774999999999995,Moderate,13,872,1.490800,Very Low,2,538,0.371700,Very Low,,,,,,,,,,,,,,,,157,1,0,0,0.636900,0.000000,0.000000,,,
2023/2024,All Ages,Rural North,01/06/2024,1,2024,186,1814,10.2536,Moderate,214,1532,13.968700,Moderate,182,1002,18.163700,Very High,,,,,,,,,,,,,,,,151,5,3,0,3.311300,1.986800,0.000000,,,
2023/2024,All Ages,Southern California,02/03/2024,5,2024,2788,36453,7.6482000000000001,Low,1865,20307,9.184000,Moderate,711,11366,6.255500,Moderate,,,,,,12802429.000000,663,,,5.1787047598545559,,,Low,,,1888,47,15,9,2.489400,0.794500,0.476700,,,
2023/2024,All Ages,Central California,03/23/2024,12,2024,462,17679,2.6133000000000002,Very Low,609,9082,6.705600,Low,136,7644,1.779200,Low,,,,,,4432134.000000,117,,,2.6398118829439725,,,Very Low,,,689,8,0,1,1.161100,0.000000,0.145100,,,
2023/2024,All Ages,Greater Sierra-Sacramento,06/01/2024,22,2024,484,6320,7.6581999999999999,Low,184,3722,4.943600,Low,2,2141,0.093400,Very Low,,,,,,2973210.000000,129,,,4.3387449927855748,,,Low,,,53,1,0,0,1.886800,0.000000,0.000000,,,
2024/2025,All Ages,Central California,08/17/2024,33,2024,2295,13686,16.768999999999998,High,40,5486,0.729100,Very Low,7,3738,0.187300,Very Low,,,,,,4441622.000000,307,,,6.9118893953605234,,,Low,,,605,16,0,0,2.644600,0.000000,0.000000,,,
2024/2025,All Ages,Bay Area,10/19/2024,42,2024,735,26806,2.7418999999999998,Very Low,306,14282,2.142600,Low,198,11527,1.717700,Low,,,,,,8391953.000000,176,,,2.0972472081290254,,,Very Low,,,1021,7,1,0,0.685600,0.097900,0.000000,,,
2024/2025,All Ages,Rural North,12/28/2024,52,2024,43,1112,3.8668999999999998,Low,388,1958,19.816100,High,66,886,7.449200,High,,,,,,680190.000000,28,46,5,4.1164968611711439,6.7628162719240201,0.73508872520913271,Low,High,Low,167,3,3,0,1.796400,1.796400,0.000000,,,
2024/2025,All Ages,Southern California,11/16/2024,46,2024,648,30122,2.1513,Very Low,919,15913,5.775200,Low,155,8168,1.897600,Low,,,,,,12840501.000000,186,127,36,1.4485416106427624,0.98905798146038071,0.28036289238247009,Very Low,Very Low,Very Low,1827,14,2,1,0.766300,0.109500,0.054700,,,
2025/2026,All Ages,Greater Sierra-Sacramento,07/26/2025,30,2025,319,3743,8.5226000000000006,Moderate,23,1608,1.430300,Very Low,7,810,0.864200,Very Low,4,8,,,,2992125.000000,61,5,6,2.0386848811463425,0.16710531812674939,0.20052638175209928,Very Low,Very Low,Very Low,54,0,0,0,0.000000,0.000000,0.000000,,,
2025/2026,All Ages,Southern California,09/27/2025,39,2025,1500,27001,5.5552999999999999,Low,150,19217,0.780600,Very Low,48,11358,0.422600,Very Low,71,15,,,,12884704.000000,374,45,3,2.9026666037496867,0.34925132932817082,0.023283421955211391,Very Low,Very Low,Very Low,1629,16,0,0,0.982200,0.000000,0.000000,,,
2025/2026,All Ages,Central California,11/01/2025,44,2025,149,7085,2.1030000000000002,Very Low,74,6824,1.084400,Very Low,15,4792,0.313000,Very Low,28,3,,,,4454294.000000,34,12,0,0.76330839410240992,0.26940296262437996,0,Very Low,Very Low,Very Low,540,3,0,0,0.555600,0.000000,0.000000,,,
2024/2025,All Ages,California,10/19/2024,42,2024,2822,102776,2.7458,Very Low,831,52728,1.576000,Very Low,327,35099,0.931700,Very Low,,,0.59999999999999998,0.20000000000000001,0,39119734.000000,824,,,2.1063537906469407,,,Very Low,,,5053,46,3,3,0.910400,0.059400,0.059400,,,
2025/2026,All Ages,California,10/18/2025,42,2025,2106,73515,2.8647,Very Low,672,57234,1.174100,Very Low,198,36878,0.536900,Very Low,369,31,0.40000000000000002,0.10000000000000001,0,39155670.000000,606,102,26,1.5476685752025185,0.26049867107369129,0.06640162203839188,Very Low,Very Low,Very Low,4916,38,0,2,0.773000,0.000000,0.040700,,,
2023/2024,All Ages,California,12/23/2023,51,2023,20194,192083,10.513199999999999,Moderate,24660,108459,22.736700,Very High,7065,70831,9.974400,High,,,2.2000000000000002,4.2000000000000002,1.3999999999999999,,,,,,,,,,,6286,192,49,31,3.054400,0.779500,0.493200,,,
2024/2025,All Ages,California,03/29/2025,13,2025,2453,130270,1.883,Very Low,8729,92183,9.469200,Moderate,1547,64256,2.407600,Low,,,0.40000000000000002,1.7,0.20000000000000001,39119734.000000,599,598,258,1.5311965055795114,1.5286402509792119,0.65951368687731882,Very Low,Low,Low,5498,22,26,10,0.400100,0.472900,0.181900,,,
2025/2026,All Ages,California,09/13/2025,37,2025,8450,84012,10.0581,Moderate,571,49486,1.153900,Very Low,141,31223,0.451600,Very Low,267,49,1.8999999999999999,0.10000000000000001,0,39155670.000000,1664,90,20,4.2497038104570803,0.22985176859443343,0.051078170798762992,Low,Very Low,Very Low,5034,52,2,1,1.033000,0.039700,0.019900,,,
2023/2024,All Ages,California,09/16/2023,37,2023,16863,158767,10.6212,Moderate,502,35543,1.412400,Very Low,226,17899,1.262600,Low,,,2.2999999999999998,0.10000000000000001,0,,,,,,,,,,,5290,135,1,0,2.552000,0.018900,0.000000,,,
2023/2024,All Ages,California,04/27/2024,17,2024,2363,123887,1.9074,Very Low,2253,61357,3.672000,Low,181,44818,0.403900,Very Low,,,0.5,0.59999999999999998,0,39109070.000000,728,,,1.861460781348163,,,Very Low,,,5274,32,3,4,0.606800,0.056900,0.075800,,,
2025/2026,All Ages,California,07/12/2025,28,2025,4082,80600,5.0644999999999998,Low,602,35971,1.673600,Very Low,53,22121,0.239600,Very Low,244,150,0.90000000000000002,0.10000000000000001,0,39155670.000000,690,106,10,1.762196892557323,0.27071430523344386,0.025539085399381496,Very Low,Very Low,Very Low,5196,27,2,0,0.519600,0.038500,0.000000,,,
2023/2024,All Ages,California,09/23/2023,38,2023,13594,154537,8.7965999999999998,Moderate,453,37042,1.222900,Very Low,288,18455,1.560600,Low,,,1.8,0.10000000000000001,0,,,,,,,,,,,5239,138,0,2,2.634100,0.000000,0.038200,,,
2023/2024,All Ages,California,05/18/2024,20,2024,3418,110094,3.1046,Low,1794,51076,3.512400,Low,102,34820,0.292900,Very Low,,,0.69999999999999996,0.5,0,39109070.000000,781,,,1.9969792173529055,,,Very Low,,,5275,41,6,1,0.777300,0.113700,0.019000,,,
2023/2024,All Ages,California,08/19/2023,33,2023,17587,144568,12.1652,Moderate,417,27147,1.536100,Very Low,71,12761,0.556400,Very Low,,,2.5,0.10000000000000001,0,,,,,,,,,,,5307,113,2,0,2.129300,0.037700,0.000000,,,
2024/2025,All Ages,California,08/31/2024,35,2024,13911,128531,10.8231,Moderate,624,47539,1.312600,Very Low,72,29303,0.245700,Very Low,,,2.6000000000000001,0.10000000000000001,0,39119734.000000,2928,,,7.4847134696774784,,,Low,,,5192,144,4,0,2.773500,0.077000,0.000000,,,
2024/2025,0-17 yrs,Central California,03/29/2025,13,2025,57,3685,1.5468113975576661,Very Low,576,3747,15.372300,High,180,2752,6.540700,Moderate,,,,,,1224522.000000,2,3,5,0.16332903777963972,0.2449935566694596,0.4083225944490993,Very Low,Very Low,Very Low,7,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,0-17 yrs,Los Angeles,03/29/2025,13,2025,86,5724,1.5024458420684834,Very Low,718,4780,15.020900,High,157,3139,5.001600,Moderate,,,,,,1934637.000000,7,24,14,0.36182498318806061,1.240542799501922,0.72364996637612122,Very Low,Low,Low,10,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,0-17 yrs,Rural North,03/29/2025,13,2025,1,366,0.27322404371584702,Very Low,52,531,9.792800,Moderate,34,308,11.039000,Very High,,,,,,147863.000000,0,0,1,0,0,0.67630171171963227,Very Low,Very Low,Low,5,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,0-17 yrs,Los Angeles,04/05/2025,14,2025,80,5084,1.5735641227380015,Very Low,462,4190,11.026300,Moderate,112,2689,4.165100,Moderate,,,,,,1934637.000000,6,13,11,0.31013569987548051,0.67196068306354118,0.56858211643838097,Very Low,Very Low,Low,11,1,0,0,9.090909,0.000000,0.000000,,,
2024/2025,0-17 yrs,Southern California,04/05/2025,14,2025,76,5264,1.4437689969604863,Very Low,480,4350,11.034500,Moderate,149,2974,5.010100,Moderate,,,,,,2904951.000000,18,31,29,0.61963179413353264,1.0671436454521952,0.99829566832624717,Very Low,Low,Low,12,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,0-17 yrs,Central California,04/12/2025,15,2025,28,3258,0.85942295887047271,Very Low,310,3355,9.239900,Moderate,92,2395,3.841300,Low,,,,,,1224522.000000,0,7,7,0,0.57165163222873905,0.57165163222873905,Very Low,Very Low,Low,13,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,18-64 yrs,Greater Sierra-Sacramento,04/12/2025,15,2025,77,3000,2.5666666666666669,Very Low,208,3068,6.779700,Low,23,1814,1.267900,Low,,,,,,1793656.000000,11,18,1,0.61327255616461573,1.0035369100875529,0.055752050560419611,Very Low,Low,Very Low,12,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,18-64 yrs,Los Angeles,04/12/2025,15,2025,279,21954,1.2708390270565728,Very Low,465,11395,4.080700,Low,35,6620,0.528700,Very Low,,,,,,6240953.000000,92,52,4,1.4741338382134908,0.83320608246849481,0.064092775574499605,Very Low,Very Low,Very Low,304,2,0,1,0.657895,0.000000,0.328947,,,
2024/2025,18-64 yrs,Bay Area,04/26/2025,17,2025,241,13259,1.8176333056791611,Very Low,629,8385,7.501500,Low,39,6742,0.578500,Very Low,,,,,,5222531.000000,16,30,6,0.30636486408601499,0.57443412016127815,0.11488682403225561,Very Low,Very Low,Very Low,214,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,18-64 yrs,Greater Sierra-Sacramento,04/26/2025,17,2025,82,2828,2.8995756718528995,Very Low,131,2550,5.137300,Low,20,1549,1.291200,Low,,,,,,1793656.000000,10,7,6,0.55752050560419608,0.39026435392293723,0.33451230336251769,Very Low,Very Low,Very Low,9,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,>64 yrs,Los Angeles,04/26/2025,17,2025,191,11788,1.6202918221920597,Very Low,70,6424,1.089700,Very Low,26,4440,0.585600,Very Low,,,,,,1608433.000000,140,22,15,8.7041238273524613,1.3677908871553868,0.9325846957877636,Low,Low,Low,933,8,0,0,0.857449,0.000000,0.000000,,,
2024/2025,>64 yrs,Southern California,04/26/2025,17,2025,220,6102,3.6053752867912161,Low,79,5699,1.386200,Very Low,19,3129,0.607200,Very Low,,,,,,2059864.000000,92,36,8,4.4663142809428189,1.7476881968906683,0.38837515486459306,Low,Low,Very Low,1317,12,3,1,0.911162,0.227790,0.075930,,,
2024/2025,0-17 yrs,Los Angeles,05/10/2025,19,2025,79,4128,1.9137596899224805,Very Low,169,3391,4.983800,Low,22,2243,0.980800,Very Low,,,,,,1934637.000000,3,3,2,0.15506784993774025,0.15506784993774025,0.10337856662516016,Very Low,Very Low,Very Low,12,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,18-64 yrs,Central California,05/17/2025,20,2025,136,3567,3.8127277824502386,Low,66,2469,2.673100,Low,3,1659,0.180800,Very Low,,,,,,2636654.000000,7,3,0,0.26548800108015685,0.11378057189149582,0,Very Low,Very Low,Very Low,166,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,18-64 yrs,Los Angeles,05/17/2025,20,2025,258,18314,1.4087583269629791,Very Low,177,8246,2.146500,Low,12,5147,0.233100,Very Low,,,,,,6240953.000000,64,20,4,1.0254844091919937,0.32046387787249797,0.064092775574499605,Very Low,Very Low,Very Low,292,2,1,0,0.684932,0.342466,0.000000,,,
2024/2025,18-64 yrs,Southern California,05/17/2025,20,2025,367,14543,2.5235508492058032,Very Low,142,7194,1.973900,Very Low,7,3663,0.191100,Very Low,,,,,,7875686.000000,35,12,2,0.44440573176736603,0.15236767946309693,0.025394613243849489,Very Low,Very Low,Very Low,373,1,0,0,0.268097,0.000000,0.000000,,,
2024/2025,18-64 yrs,Bay Area,05/24/2025,21,2025,355,10764,3.2980304719435152,Low,271,4594,5.899000,Low,8,3450,0.231900,Very Low,,,,,,5222531.000000,30,11,1,0.57443412016127815,0.21062584405913531,0.019147804005375937,Very Low,Very Low,Very Low,201,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,0-17 yrs,Los Angeles,05/31/2025,22,2025,93,3484,2.6693455797933408,Very Low,119,2874,4.140600,Low,14,1965,0.712500,Very Low,,,,,,1934637.000000,8,6,0,0.41351426650064066,0.31013569987548051,0,Very Low,Very Low,Very Low,8,1,0,1,12.500000,0.000000,12.500000,,,
2024/2025,0-17 yrs,Rural North,05/31/2025,22,2025,3,182,1.6483516483516485,Very Low,8,202,3.960400,Low,0,160,0.000000,Very Low,,,,,,147863.000000,0,0,0,0,0,0,Very Low,Very Low,Very Low,2,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,18-64 yrs,Bay Area,06/07/2025,23,2025,455,9114,4.9923195084485412,Low,197,4258,4.626600,Low,3,3233,0.092800,Very Low,,,,,,5222531.000000,30,12,0,0.57443412016127815,0.22977364806451123,0,Very Low,Very Low,Very Low,191,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,>64 yrs,Central California,06/07/2025,23,2025,85,1175,7.2340425531914887,Low,24,982,2.444000,Low,3,653,0.459400,Very Low,,,,,,580446.000000,25,6,1,4.3070328678292213,1.033687888279013,0.17228131471316885,Low,Low,Very Low,451,1,0,0,0.221729,0.000000,0.000000,,,
2024/2025,18-64 yrs,Southern California,06/07/2025,23,2025,375,11958,3.1359759157049671,Low,136,7055,1.927700,Very Low,4,3855,0.103800,Very Low,,,,,,7875686.000000,51,21,1,0.64756263771816192,0.26664343906041965,0.012697306621924745,Very Low,Very Low,Very Low,366,1,1,0,0.273224,0.273224,0.000000,,,
2024/2025,18-64 yrs,Greater Sierra-Sacramento,06/14/2025,24,2025,94,1831,5.1338066630256689,Low,41,811,5.055500,Low,1,440,0.227300,Very Low,,,,,,1793656.000000,9,3,0,0.50176845504377643,0.16725615168125885,0,Very Low,Very Low,Very Low,14,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,>64 yrs,Southern California,06/14/2025,24,2025,295,6518,4.5259281988339986,Low,52,5062,1.027300,Very Low,2,2848,0.070200,Very Low,,,,,,2059864.000000,95,20,1,4.6119549640170421,0.97093788716148244,0.048546894358074133,Low,Very Low,Very Low,1383,6,0,0,0.433839,0.000000,0.000000,,,
2024/2025,0-17 yrs,Southern California,06/21/2025,25,2025,114,3445,3.3091436865021771,Low,74,2566,2.883900,Low,6,1766,0.339800,Very Low,,,,,,2904951.000000,13,13,0,0.44751185131866256,0.44751185131866256,0,Very Low,Very Low,Very Low,9,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,>64 yrs,Central California,06/28/2025,26,2025,119,1296,9.1820987654320998,Moderate,21,912,2.302600,Low,0,575,0.000000,Very Low,,,,,,580446.000000,28,14,0,4.8238768119687272,2.4119384059843636,0,Low,Low,Very Low,404,2,0,0,0.495050,0.000000,0.000000,,,
2024/2025,18-64 yrs,Los Angeles,06/28/2025,26,2025,365,19011,1.9199410867392561,Very Low,86,5886,1.461100,Very Low,2,3268,0.061200,Very Low,,,,,,6240953.000000,80,9,0,1.2818555114899919,0.1442087450426241,0,Very Low,Very Low,Very Low,310,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,>64 yrs,Los Angeles,06/28/2025,26,2025,228,8822,2.5844479709816368,Very Low,32,3990,0.802000,Very Low,2,2582,0.077500,Very Low,,,,,,1608433.000000,109,15,0,6.7767821227244154,0.9325846957877636,0,Low,Very Low,Very Low,954,4,1,0,0.419287,0.104822,0.000000,,,
2025/2026,>64 yrs,Greater Sierra-Sacramento,07/12/2025,28,2025,99,1176,8.4183673469387745,Moderate,3,597,0.502500,Very Low,0,345,0.000000,Very Low,0,1,,,,540932.000000,45,5,0,8.3189753980167556,0.92433059977963961,0,Low,Very Low,Very Low,29,0,0,0,0.000000,0.000000,0.000000,,,
2025/2026,18-64 yrs,Greater Sierra-Sacramento,07/26/2025,30,2025,172,1923,8.9443577743109728,Moderate,10,668,1.497000,Very Low,5,304,1.644700,Low,3,2,,,,1800650.000000,16,2,2,0.88856801710493427,0.11107100213811678,0.11107100213811678,Very Low,Very Low,Very Low,9,0,0,0,0.000000,0.000000,0.000000,,,
2025/2026,0-17 yrs,Central California,08/02/2025,31,2025,193,1643,11.746804625684723,Moderate,9,861,1.045300,Very Low,1,600,0.166700,Very Low,4,3,,,,1200683.000000,3,0,1,0.24985778927493768,0,0.08328592975831256,Very Low,Very Low,Very Low,12,0,0,0,0.000000,0.000000,0.000000,,,
2025/2026,0-17 yrs,Greater Sierra-Sacramento,08/02/2025,31,2025,73,818,8.9242053789731042,Moderate,2,436,0.458700,Very Low,4,238,1.680700,Low,,,,,,650543.000000,2,1,0,0.30743548082140609,0.15371774041070305,0,Very Low,Very Low,Very Low,2,0,0,0,0.000000,0.000000,0.000000,,,
2025/2026,18-64 yrs,Greater Sierra-Sacramento,08/02/2025,31,2025,202,2119,9.5327984898537039,Moderate,4,677,0.590800,Very Low,5,325,1.538500,Low,2,1,,,,1800650.000000,22,5,0,1.2217810235192847,0.27767750534529201,0,Very Low,Very Low,Very Low,13,0,0,0,0.000000,0.000000,0.000000,,,
2025/2026,>64 yrs,Southern California,08/02/2025,31,2025,393,7688,5.1118626430801246,Low,44,6431,0.684200,Very Low,3,4178,0.071800,Very Low,20,3,,,,2132361.000000,140,16,1,6.5654924283458573,0.75034199181095507,0.046896374488184692,Low,Very Low,Very Low,1270,9,1,0,0.708661,0.078740,0.000000,,,
2025/2026,0-17 yrs,Los Angeles,08/16/2025,33,2025,413,3504,11.786529680365296,Moderate,36,2084,1.727400,Very Low,9,1358,0.662700,Very Low,18,7,,,,1891916.000000,21,2,0,1.1099858556088114,0.1057129386294106,0,Very Low,Very Low,Very Low,7,0,0,0,0.000000,0.000000,0.000000,,,
2025/2026,0-17 yrs,Southern California,08/16/2025,33,2025,456,3553,12.834224598930483,Moderate,39,2881,1.353700,Very Low,7,1862,0.375900,Very Low,8,8,,,,2856266.000000,55,2,2,1.9255909638668109,0.07002148959515675,0.07002148959515675,Very Low,Very Low,Very Low,13,0,0,0,0.000000,0.000000,0.000000,,,
